CASE #,Date of Occurance,Primary Description,Description,Beat,Ward,Year,Latitude,Longitude,Month
HZ400641,8/20/2016,HOMICIDE,FIRST DEGREE MURDER,1434,1,2016,41.91482839,-87.69051655,8
HZ400709,8/21/2016,HOMICIDE,FIRST DEGREE MURDER,1133,24,2016,41.86716354,-87.71856247,8
HZ400847,8/21/2016,HOMICIDE,FIRST DEGREE MURDER,832,15,2016,41.76587699,-87.6844985,8
HZ401504,8/21/2016,HOMICIDE,FIRST DEGREE MURDER,1114,28,2016,41.8833417,-87.72749263,8
HZ400919,8/21/2016,HOMICIDE,FIRST DEGREE MURDER,2532,37,2016,41.9093924,-87.76443599,8
HZ402318,8/22/2016,HOMICIDE,FIRST DEGREE MURDER,133,2,2016,41.84510557,-87.62212189,8
HZ404178,8/23/2016,HOMICIDE,FIRST DEGREE MURDER,421,7,2016,41.75853001,-87.56515469,8
HZ404462,8/23/2016,HOMICIDE,FIRST DEGREE MURDER,1032,22,2016,41.84406321,-87.70502837,8
HZ404525,8/23/2016,HOMICIDE,FIRST DEGREE MURDER,834,13,2016,41.74791732,-87.72963975,8
HZ404639,8/23/2016,HOMICIDE,FIRST DEGREE MURDER,1011,24,2016,41.86254449,-87.72310747,8
HZ404863,8/24/2016,HOMICIDE,FIRST DEGREE MURDER,934,16,2016,41.79520994,-87.66097443,8
HZ400954,8/24/2016,HOMICIDE,FIRST DEGREE MURDER,1133,24,2016,41.87173303,-87.71657273,8
HZ395133,8/18/2016,HOMICIDE,FIRST DEGREE MURDER,1013,22,2016,41.85041688,-87.73338608,8
HZ408132,8/26/2016,HOMICIDE,FIRST DEGREE MURDER,312,20,2016,41.77838142,-87.61728689,8
HZ408359,8/26/2016,HOMICIDE,FIRST DEGREE MURDER,2513,29,2016,41.90992649,-87.77767532,8
HZ408370,8/26/2016,HOMICIDE,FIRST DEGREE MURDER,1914,46,2016,41.96545489,-87.65309459,8
HZ408899,8/27/2016,HOMICIDE,FIRST DEGREE MURDER,523,9,2016,41.66324995,-87.63572443,8
HZ409270,8/27/2016,HOMICIDE,FIRST DEGREE MURDER,323,6,2016,41.76520631,-87.61162354,8
HZ410038,8/28/2016,HOMICIDE,FIRST DEGREE MURDER,1113,28,2016,41.87963229,-87.73655728,8
HZ410062,8/28/2016,HOMICIDE,FIRST DEGREE MURDER,1133,28,2016,41.87519573,-87.71749411,8
HZ410391,8/28/2016,HOMICIDE,FIRST DEGREE MURDER,132,2,2016,41.85744665,-87.62392335,8
HZ410831,8/28/2016,HOMICIDE,FIRST DEGREE MURDER,1522,29,2016,41.87658411,-87.76040156,8
HZ411320,8/29/2016,HOMICIDE,FIRST DEGREE MURDER,522,34,2016,41.68982178,-87.62647835,8
HZ411010,8/29/2016,HOMICIDE,FIRST DEGREE MURDER,813,13,2016,41.77989646,-87.73378721,8
HZ412318,8/29/2016,HOMICIDE,FIRST DEGREE MURDER,1011,24,2016,41.86444598,-87.71688874,8
HZ403466,8/23/2016,HOMICIDE,FIRST DEGREE MURDER,422,7,2016,41.74754334,-87.56373926,8
HZ403466,8/23/2016,HOMICIDE,FIRST DEGREE MURDER,422,7,2016,41.74754334,-87.56373926,8
HZ403466,8/23/2016,HOMICIDE,FIRST DEGREE MURDER,422,7,2016,41.74754334,-87.56373926,8
HZ403466,8/23/2016,HOMICIDE,FIRST DEGREE MURDER,422,7,2016,41.74754334,-87.56373926,8
HZ412704,8/30/2016,HOMICIDE,FIRST DEGREE MURDER,1522,29,2016,41.87746989,-87.76248298,8
HZ414289,8/31/2016,HOMICIDE,FIRST DEGREE MURDER,1233,25,2016,41.85729762,-87.65885617,8
HZ414865,8/31/2016,HOMICIDE,FIRST DEGREE MURDER,835,18,2016,41.76053724,-87.68802697,8
HZ415447,8/31/2016,HOMICIDE,FIRST DEGREE MURDER,212,4,2016,41.82577089,-87.60051651,8
HZ415486,8/31/2016,HOMICIDE,FIRST DEGREE MURDER,833,13,2016,41.77452408,-87.72509368,8
HZ412697,8/30/2016,HOMICIDE,FIRST DEGREE MURDER,612,21,2016,41.74810886,-87.65246232,8
HZ419642,9/4/2016,HOMICIDE,FIRST DEGREE MURDER,815,23,2016,41.80521367,-87.73085539,9
HZ420493,9/4/2016,HOMICIDE,FIRST DEGREE MURDER,723,6,2016,41.77159053,-87.6457914,9
HZ420540,9/4/2016,HOMICIDE,FIRST DEGREE MURDER,934,20,2016,41.79890666,-87.64892123,9
HZ420762,9/4/2016,HOMICIDE,FIRST DEGREE MURDER,414,8,2016,41.75240025,-87.58442764,9
HZ421030,9/5/2016,HOMICIDE,FIRST DEGREE MURDER,421,7,2016,41.75472442,-87.55466708,9
HZ421109,9/5/2016,HOMICIDE,FIRST DEGREE MURDER,723,6,2016,41.77016713,-87.64319288,9
HZ421358,9/5/2016,HOMICIDE,FIRST DEGREE MURDER,922,14,2016,41.81095287,-87.70040372,9
HZ421541,9/5/2016,HOMICIDE,FIRST DEGREE MURDER,924,20,2016,41.81128967,-87.66868917,9
HZ421734,9/5/2016,HOMICIDE,FIRST DEGREE MURDER,712,16,2016,41.78880648,-87.6477966,9
HZ421769,9/5/2016,HOMICIDE,FIRST DEGREE MURDER,724,17,2016,41.77231173,-87.65586136,9
HZ421769,9/5/2016,HOMICIDE,FIRST DEGREE MURDER,724,17,2016,41.77231173,-87.65586136,9
HZ421998,9/5/2016,HOMICIDE,FIRST DEGREE MURDER,1135,2,2016,41.8719906,-87.69441564,9
HZ421998,9/5/2016,HOMICIDE,FIRST DEGREE MURDER,1135,2,2016,41.8719906,-87.69441564,9
HZ422820,9/6/2016,HOMICIDE,FIRST DEGREE MURDER,1914,46,2016,41.96455383,-87.65618177,9
HY547060,8/26/2016,HOMICIDE,FIRST DEGREE MURDER,711,20,2016,41.78661655,-87.63278626,8
HZ423502,9/6/2016,HOMICIDE,FIRST DEGREE MURDER,1021,24,2016,41.86246154,-87.7097088,9
HZ423698,9/7/2016,HOMICIDE,FIRST DEGREE MURDER,1724,33,2016,41.96205056,-87.70583028,9
HZ425569,9/8/2016,HOMICIDE,FIRST DEGREE MURDER,1523,28,2016,41.88492399,-87.75767927,9
HZ427779,9/10/2016,HOMICIDE,FIRST DEGREE MURDER,1423,26,2016,41.90297912,-87.69106521,9
HZ428376,9/10/2016,HOMICIDE,FIRST DEGREE MURDER,823,15,2016,41.77858859,-87.69825098,9
HZ428615,9/10/2016,HOMICIDE,FIRST DEGREE MURDER,2221,21,2016,41.73117601,-87.66171222,9
HZ428923,9/10/2016,HOMICIDE,FIRST DEGREE MURDER,531,9,2016,41.68996257,-87.60594085,9
HZ429061,9/11/2016,HOMICIDE,FIRST DEGREE MURDER,921,12,2016,41.82157966,-87.68726402,9
HZ429679,9/11/2016,HOMICIDE,FIRST DEGREE MURDER,2534,30,2016,41.91066203,-87.72880309,9
HZ430019,9/11/2016,HOMICIDE,FIRST DEGREE MURDER,2221,21,2016,41.73119524,-87.66171568,9
HZ430046,9/11/2016,HOMICIDE,FIRST DEGREE MURDER,1113,28,2016,41.87959381,-87.73972296,9
HZ430249,9/12/2016,HOMICIDE,FIRST DEGREE MURDER,1122,28,2016,41.88036822,-87.72565895,9
HZ433507,9/14/2016,HOMICIDE,FIRST DEGREE MURDER,334,7,2016,41.75905551,-87.56125968,9
HZ434690,9/15/2016,HOMICIDE,FIRST DEGREE MURDER,715,15,2016,41.79132546,-87.67544108,9
HZ435913,9/15/2016,HOMICIDE,FIRST DEGREE MURDER,1511,29,2016,41.89484433,-87.76592777,9
HZ438730,9/18/2016,HOMICIDE,FIRST DEGREE MURDER,824,16,2016,41.78750263,-87.68752561,9
HZ438887,9/18/2016,HOMICIDE,FIRST DEGREE MURDER,2222,21,2016,41.73119634,-87.6604957,9
HZ438842,9/18/2016,HOMICIDE,FIRST DEGREE MURDER,224,3,2016,41.80203311,-87.62060689,9
HZ438933,9/18/2016,HOMICIDE,FIRST DEGREE MURDER,1824,42,2016,41.90388908,-87.63222941,9
HZ439724,9/18/2016,HOMICIDE,FIRST DEGREE MURDER,423,7,2016,41.73680154,-87.55834234,9
HZ440510,9/19/2016,HOMICIDE,FIRST DEGREE MURDER,533,9,2016,41.65675095,-87.60513271,9
HZ441502,9/20/2016,HOMICIDE,FIRST DEGREE MURDER,1125,2,2016,41.87716768,-87.68633725,9
HZ442912,9/21/2016,HOMICIDE,FIRST DEGREE MURDER,932,16,2016,41.80036613,-87.67083755,9
HZ442931,9/21/2016,HOMICIDE,FIRST DEGREE MURDER,523,34,2016,41.66967451,-87.64163568,9
HZ442931,9/21/2016,HOMICIDE,FIRST DEGREE MURDER,523,34,2016,41.66967451,-87.64163568,9
HZ443570,9/21/2016,HOMICIDE,FIRST DEGREE MURDER,232,20,2016,41.79102539,-87.62497889,9
HZ444387,9/22/2016,HOMICIDE,FIRST DEGREE MURDER,225,3,2016,41.79358387,-87.62778542,9
HZ446444,9/23/2016,HOMICIDE,FIRST DEGREE MURDER,925,3,2016,41.81727621,-87.63423144,9
HZ446728,9/23/2016,HOMICIDE,FIRST DEGREE MURDER,612,17,2016,41.75419893,-87.64976656,9
HZ446823,9/23/2016,HOMICIDE,FIRST DEGREE MURDER,1211,26,2016,41.90203134,-87.69284894,9
HZ446923,9/23/2016,HOMICIDE,FIRST DEGREE MURDER,712,16,2016,41.79163083,-87.65481088,9
HZ447249,9/24/2016,HOMICIDE,FIRST DEGREE MURDER,931,16,2016,41.80299185,-87.68080861,9
HZ447262,9/24/2016,HOMICIDE,FIRST DEGREE MURDER,1125,2,2016,41.87929253,-87.69235266,9
HZ448205,9/24/2016,HOMICIDE,FIRST DEGREE MURDER,713,16,2016,41.79223193,-87.66277308,9
HZ448633,9/25/2016,HOMICIDE,FIRST DEGREE MURDER,423,7,2016,41.72767171,-87.56085893,9
HZ448213,9/25/2016,HOMICIDE,FIRST DEGREE MURDER,114,42,2016,41.881423,-87.62434489,9
HZ450909,9/26/2016,HOMICIDE,FIRST DEGREE MURDER,923,14,2016,41.8003327,-87.69153745,9
HZ450668,9/26/2016,HOMICIDE,FIRST DEGREE MURDER,532,9,2016,41.67606323,-87.61653702,9
HZ005025,9/27/2016,HOMICIDE,FIRST DEGREE MURDER,2422,49,2016,42.02114791,-87.66991598,9
HZ452021,9/27/2016,HOMICIDE,FIRST DEGREE MURDER,834,18,2016,41.73949101,-87.71801929,9
HZ437041,9/22/2016,HOMICIDE,FIRST DEGREE MURDER,711,20,2016,41.78611012,-87.64251225,9
HZ447257,9/27/2016,HOMICIDE,FIRST DEGREE MURDER,733,17,2016,41.76255813,-87.65162416,9
HZ454488,9/29/2016,HOMICIDE,FIRST DEGREE MURDER,712,16,2016,41.79053416,-87.65405972,9
HZ456504,10/1/2016,HOMICIDE,FIRST DEGREE MURDER,924,20,2016,41.81159312,-87.66991121,10
HZ456531,10/1/2016,HOMICIDE,FIRST DEGREE MURDER,624,6,2016,41.75125678,-87.60679212,10
HZ457906,10/2/2016,HOMICIDE,FIRST DEGREE MURDER,1023,28,2016,41.85409047,-87.69551881,10
HZ458341,10/2/2016,HOMICIDE,FIRST DEGREE MURDER,1024,24,2016,41.852903,-87.71016137,10
HZ458845,10/3/2016,HOMICIDE,FIRST DEGREE MURDER,1512,29,2016,41.88320944,-87.76496209,10
HZ459434,10/3/2016,HOMICIDE,FIRST DEGREE MURDER,512,34,2016,41.70048879,-87.62332953,10
HZ460302,10/4/2016,HOMICIDE,FIRST DEGREE MURDER,2222,21,2016,41.72605379,-87.65914265,10
HZ461450,10/4/2016,HOMICIDE,FIRST DEGREE MURDER,623,6,2016,41.75399959,-87.61660508,10
HZ461567,10/5/2016,HOMICIDE,FIRST DEGREE MURDER,611,21,2016,41.74767234,-87.66458187,10
HZ462180,10/5/2016,HOMICIDE,FIRST DEGREE MURDER,823,15,2016,41.77621788,-87.70380294,10
HZ464882,10/7/2016,HOMICIDE,FIRST DEGREE MURDER,2533,37,2016,41.90863227,-87.7534693,10
HZ465437,10/7/2016,HOMICIDE,FIRST DEGREE MURDER,133,4,2016,41.83981113,-87.61714191,10
HZ466346,10/8/2016,HOMICIDE,FIRST DEGREE MURDER,1112,27,2016,41.89401266,-87.72359769,10
HZ467045,10/9/2016,HOMICIDE,FIRST DEGREE MURDER,933,20,2016,41.80615304,-87.66125616,10
HZ467795,10/9/2016,HOMICIDE,FIRST DEGREE MURDER,1132,28,2016,41.87619685,-87.72408285,10
HZ467854,10/9/2016,HOMICIDE,FIRST DEGREE MURDER,2531,29,2016,41.91208726,-87.77281067,10
HZ468755,10/10/2016,HOMICIDE,FIRST DEGREE MURDER,733,17,2016,41.76601133,-87.64807965,10
HZ469270,10/11/2016,HOMICIDE,FIRST DEGREE MURDER,2532,37,2016,41.91364684,-87.7558157,10
HZ334543,7/5/2016,HOMICIDE,FIRST DEGREE MURDER,834,13,2016,41.74686882,-87.72182221,7
HZ446938,9/24/2016,HOMICIDE,FIRST DEGREE MURDER,1235,25,2016,41.85424709,-87.64241819,9
HZ472044,10/12/2016,HOMICIDE,FIRST DEGREE MURDER,333,5,2016,41.75915467,-87.57491127,10
HZ456675,10/13/2016,HOMICIDE,FIRST DEGREE MURDER,1033,12,2016,41.84617442,-87.70018881,10
HZ473311,10/13/2016,HOMICIDE,FIRST DEGREE MURDER,1012,24,2016,41.85973706,-87.72620306,10
HZ473291,10/13/2016,HOMICIDE,FIRST DEGREE MURDER,734,17,2016,41.76573639,-87.66381882,10
HZ437538,10/12/2016,HOMICIDE,FIRST DEGREE MURDER,1524,37,2016,41.89941971,-87.76441064,10
HZ474466,10/14/2016,HOMICIDE,FIRST DEGREE MURDER,1113,28,2016,41.88453482,-87.73839558,10
HZ474538,10/14/2016,HOMICIDE,FIRST DEGREE MURDER,1522,29,2016,41.87385503,-87.76234625,10
HZ474538,10/14/2016,HOMICIDE,FIRST DEGREE MURDER,1522,29,2016,41.87385503,-87.76234625,10
HZ474583,10/14/2016,HOMICIDE,FIRST DEGREE MURDER,1123,28,2016,41.88358241,-87.70940798,10
HZ474617,10/14/2016,HOMICIDE,FIRST DEGREE MURDER,2413,50,2016,41.99106445,-87.69576803,10
HZ474951,10/15/2016,HOMICIDE,FIRST DEGREE MURDER,313,20,2016,41.78304986,-87.61208712,10
HZ475669,10/15/2016,HOMICIDE,FIRST DEGREE MURDER,212,4,2016,41.82938992,-87.60689263,10
HZ476902,10/16/2016,HOMICIDE,FIRST DEGREE MURDER,832,15,2016,41.76964284,-87.68705227,10
HZ477067,10/17/2016,HOMICIDE,FIRST DEGREE MURDER,1914,46,2016,41.96474268,-87.65238516,10
HZ478467,10/17/2016,HOMICIDE,FIRST DEGREE MURDER,726,15,2016,41.77135751,-87.67248883,10
HZ478558,10/17/2016,HOMICIDE,FIRST DEGREE MURDER,733,17,2016,41.76060592,-87.64914511,10
HZ478777,10/18/2016,HOMICIDE,FIRST DEGREE MURDER,524,34,2016,41.68110974,-87.64201841,10
HZ479557,10/18/2016,HOMICIDE,FIRST DEGREE MURDER,432,10,2016,41.7168737,-87.53528292,10
HZ479826,10/18/2016,HOMICIDE,FIRST DEGREE MURDER,533,9,2016,41.65911409,-87.61432803,10
HZ481118,10/19/2016,HOMICIDE,FIRST DEGREE MURDER,924,12,2016,41.8148782,-87.6675699,10
HZ481088,10/19/2016,HOMICIDE,FIRST DEGREE MURDER,215,3,2016,41.80934083,-87.61923474,10
HZ484058,10/22/2016,HOMICIDE,FIRST DEGREE MURDER,1115,28,2016,41.87879855,-87.73139851,10
HZ484313,10/22/2016,HOMICIDE,FIRST DEGREE MURDER,1033,24,2016,41.84815071,-87.70426167,10
HZ485384,10/23/2016,HOMICIDE,FIRST DEGREE MURDER,1031,22,2016,41.84010623,-87.72443632,10
HZ485486,10/23/2016,HOMICIDE,FIRST DEGREE MURDER,312,20,2016,41.77427915,-87.61428237,10
HZ485169,10/23/2016,HOMICIDE,FIRST DEGREE MURDER,612,21,2016,41.74686833,-87.65290783,10
HZ485266,10/23/2016,HOMICIDE,FIRST DEGREE MURDER,2423,49,2016,42.01457395,-87.66443146,10
HZ485316,10/23/2016,HOMICIDE,FIRST DEGREE MURDER,1135,2,2016,41.8720586,-87.68743886,10
HZ486151,10/24/2016,HOMICIDE,FIRST DEGREE MURDER,2534,30,2016,41.91612118,-87.72896834,10
HZ487396,10/24/2016,HOMICIDE,FIRST DEGREE MURDER,2535,27,2016,41.90267881,-87.72563847,10
HX361779,5/26/2016,HOMICIDE,FIRST DEGREE MURDER,223,3,2016,41.80943465,-87.61316308,5
HZ488115,10/25/2016,HOMICIDE,FIRST DEGREE MURDER,1011,24,2016,41.86171755,-87.72138627,10
HZ489086,10/25/2016,HOMICIDE,FIRST DEGREE MURDER,1212,1,2016,41.8970985,-87.67464309,10
HZ490125,10/26/2016,HOMICIDE,FIRST DEGREE MURDER,1913,46,2016,41.96248556,-87.65959369,10
HZ490465,10/26/2016,HOMICIDE,FIRST DEGREE MURDER,1213,27,2016,41.89952681,-87.65758182,10
HZ490739,10/27/2016,HOMICIDE,FIRST DEGREE MURDER,1213,27,2016,41.90003391,-87.65888414,10
HZ491754,10/27/2016,HOMICIDE,FIRST DEGREE MURDER,1133,24,2016,41.87086536,-87.71393387,10
HZ310233,6/16/2016,HOMICIDE,FIRST DEGREE MURDER,423,10,2016,41.73489992,-87.55552576,6
HZ493243,10/28/2016,HOMICIDE,FIRST DEGREE MURDER,1531,37,2016,41.8940237,-87.74948414,10
HZ493319,10/28/2016,HOMICIDE,FIRST DEGREE MURDER,932,16,2016,41.79392461,-87.67358092,10
HZ493319,10/28/2016,HOMICIDE,FIRST DEGREE MURDER,932,16,2016,41.79392461,-87.67358092,10
HZ493402,10/29/2016,HOMICIDE,FIRST DEGREE MURDER,421,7,2016,41.75430391,-87.55053449,10
HZ493415,10/29/2016,HOMICIDE,FIRST DEGREE MURDER,612,21,2016,41.75047081,-87.65555967,10
HZ492467,10/28/2016,HOMICIDE,FIRST DEGREE MURDER,726,15,2016,41.77684838,-87.67384029,10
HN329056,10/24/2016,HOMICIDE,FIRST DEGREE MURDER,231,3,2016,41.80113154,-87.61772683,10
HZ494305,10/29/2016,HOMICIDE,FIRST DEGREE MURDER,1115,28,2016,41.87758165,-87.73537196,10
HZ492490,10/29/2016,HOMICIDE,FIRST DEGREE MURDER,2514,30,2016,41.93063337,-87.76622444,10
HZ494557,10/29/2016,HOMICIDE,FIRST DEGREE MURDER,815,14,2016,41.80698466,-87.72478307,10
HZ494787,10/30/2016,HOMICIDE,FIRST DEGREE MURDER,1422,26,2016,41.90640639,-87.71297695,10
HZ494803,10/30/2016,HOMICIDE,FIRST DEGREE MURDER,624,6,2016,41.75019698,-87.61368999,10
HZ494886,10/30/2016,HOMICIDE,FIRST DEGREE MURDER,1225,2,2016,41.87760112,-87.68194122,10
HZ494869,10/30/2016,HOMICIDE,FIRST DEGREE MURDER,434,10,2016,41.70010446,-87.5607715,10
HZ494906,10/30/2016,HOMICIDE,FIRST DEGREE MURDER,1821,27,2016,41.90648959,-87.64019839,10
HZ494906,10/30/2016,HOMICIDE,FIRST DEGREE MURDER,1821,27,2016,41.90648959,-87.64019839,10
HZ496076,10/31/2016,HOMICIDE,FIRST DEGREE MURDER,712,16,2016,41.79381053,-87.65400679,10
HZ497087,10/31/2016,HOMICIDE,FIRST DEGREE MURDER,1913,46,2016,41.96538061,-87.65911092,10
HZ497445,11/1/2016,HOMICIDE,FIRST DEGREE MURDER,531,9,2016,41.69224166,-87.621044,11
HZ497510,11/1/2016,HOMICIDE,FIRST DEGREE MURDER,1122,27,2016,41.89265923,-87.71989368,11
HZ498768,11/1/2016,HOMICIDE,FIRST DEGREE MURDER,726,15,2016,41.77125995,-87.67127276,11
HZ451210,10/31/2016,HOMICIDE,FIRST DEGREE MURDER,623,6,2016,41.74742113,-87.61742582,10
HZ467048,10/9/2016,HOMICIDE,FIRST DEGREE MURDER,1032,22,2016,41.83660677,-87.71458357,10
HZ496623,10/31/2016,HOMICIDE,FIRST DEGREE MURDER,524,34,2016,41.67160601,-87.64291803,10
HZ499993,11/2/2016,HOMICIDE,FIRST DEGREE MURDER,323,6,2016,41.76522278,-87.61162336,11
HZ500144,11/2/2016,HOMICIDE,FIRST DEGREE MURDER,835,18,2016,41.76018177,-87.68679168,11
HZ500019,11/2/2016,HOMICIDE,FIRST DEGREE MURDER,1124,28,2016,41.87960976,-87.7015627,11
HZ497841,11/1/2016,HOMICIDE,FIRST DEGREE MURDER,715,15,2016,41.78848931,-87.67091584,11
HZ500244,11/3/2016,HOMICIDE,FIRST DEGREE MURDER,422,7,2016,41.74925907,-87.54800124,11
HZ500244,11/3/2016,HOMICIDE,FIRST DEGREE MURDER,422,7,2016,41.74925907,-87.54800124,11
HZ497841,11/2/2016,HOMICIDE,FIRST DEGREE MURDER,715,15,2016,41.78848931,-87.67091584,11
HZ501615,11/3/2016,HOMICIDE,FIRST DEGREE MURDER,2533,37,2016,41.91046786,-87.75178109,11
HZ502205,11/4/2016,HOMICIDE,FIRST DEGREE MURDER,2223,21,2016,41.73182456,-87.63741926,11
HZ502487,11/4/2016,HOMICIDE,FIRST DEGREE MURDER,1131,24,2016,41.87412348,-87.74378314,11
HZ502923,11/4/2016,HOMICIDE,FIRST DEGREE MURDER,623,6,2016,41.75830449,-87.62087104,11
HZ503024,11/5/2016,HOMICIDE,FIRST DEGREE MURDER,714,15,2016,41.7857782,-87.6728651,11
HZ503055,11/5/2016,HOMICIDE,FIRST DEGREE MURDER,631,6,2016,41.74415167,-87.62434741,11
HZ504254,11/5/2016,HOMICIDE,FIRST DEGREE MURDER,2223,21,2016,41.71581514,-87.65084371,11
HZ503758,11/5/2016,HOMICIDE,FIRST DEGREE MURDER,2232,34,2016,41.70956277,-87.64290026,11
HZ504359,11/6/2016,HOMICIDE,FIRST DEGREE MURDER,813,13,2016,41.79060545,-87.73656601,11
HZ505181,11/6/2016,HOMICIDE,FIRST DEGREE MURDER,1532,28,2016,41.883091,-87.74847833,11
HZ505025,11/6/2016,HOMICIDE,FIRST DEGREE MURDER,531,9,2016,41.69143751,-87.62103456,11
HZ506456,11/7/2016,HOMICIDE,FIRST DEGREE MURDER,1113,28,2016,41.88638,-87.7417865,11
HZ506884,11/7/2016,HOMICIDE,FIRST DEGREE MURDER,1522,29,2016,41.87364119,-87.75744272,11
HZ506893,11/7/2016,HOMICIDE,FIRST DEGREE MURDER,1112,27,2016,41.8990559,-87.7219225,11
HZ504521,11/8/2016,HOMICIDE,FIRST DEGREE MURDER,821,14,2016,41.80806927,-87.70803582,11
HZ507487,11/8/2016,HOMICIDE,FIRST DEGREE MURDER,931,20,2016,41.80755169,-87.67101661,11
HZ509450,11/9/2016,HOMICIDE,FIRST DEGREE MURDER,1013,22,2016,41.84710039,-87.72218623,11
HZ510244,11/10/2016,HOMICIDE,FIRST DEGREE MURDER,1021,24,2016,41.86338767,-87.71045605,11
HZ512148,11/12/2016,HOMICIDE,FIRST DEGREE MURDER,833,13,2016,41.76936555,-87.72007265,11
HZ512201,11/12/2016,HOMICIDE,FIRST DEGREE MURDER,1124,2,2016,41.87990151,-87.69625367,11
HZ513356,11/13/2016,HOMICIDE,FIRST DEGREE MURDER,1533,28,2016,41.8804876,-87.74596464,11
HZ514151,11/13/2016,HOMICIDE,FIRST DEGREE MURDER,334,7,2016,41.76382321,-87.56548376,11
HZ514585,11/14/2016,HOMICIDE,FIRST DEGREE MURDER,511,21,2016,41.7164542,-87.62805827,11
HZ514444,11/14/2016,HOMICIDE,FIRST DEGREE MURDER,922,12,2016,41.80837522,-87.68842375,11
HZ515786,11/15/2016,HOMICIDE,FIRST DEGREE MURDER,2234,34,2016,41.69675052,-87.65551617,11
HZ516308,11/15/2016,HOMICIDE,FIRST DEGREE MURDER,1033,12,2016,41.84921408,-87.70150584,11
HZ509005,11/13/2016,HOMICIDE,FIRST DEGREE MURDER,1123,28,2016,41.87958055,-87.7118007,11
HZ408788,8/27/2016,HOMICIDE,FIRST DEGREE MURDER,934,16,2016,41.79521155,-87.66218827,8
HZ408788,8/27/2016,HOMICIDE,FIRST DEGREE MURDER,934,16,2016,41.79521155,-87.66218827,8
HZ408788,8/27/2016,HOMICIDE,FIRST DEGREE MURDER,934,16,2016,41.79521155,-87.66218827,8
HZ362044,7/24/2016,HOMICIDE,FIRST DEGREE MURDER,1511,29,2016,41.8955728,-87.76784964,7
HZ517017,11/16/2016,HOMICIDE,FIRST DEGREE MURDER,831,15,2016,41.77293506,-87.69079884,11
HZ518019,11/16/2016,HOMICIDE,FIRST DEGREE MURDER,1034,12,2016,41.84712248,-87.69152144,11
HZ518164,11/16/2016,HOMICIDE,FIRST DEGREE MURDER,1522,29,2016,41.877557,-87.75575519,11
HZ476184,11/14/2016,HOMICIDE,FIRST DEGREE MURDER,925,11,2016,41.81623407,-87.64250776,11
HZ518444,11/17/2016,HOMICIDE,FIRST DEGREE MURDER,924,11,2016,41.81681835,-87.65536315,11
HZ518797,11/17/2016,HOMICIDE,FIRST DEGREE MURDER,614,18,2016,41.7422722,-87.67659062,11
HZ518954,11/17/2016,HOMICIDE,FIRST DEGREE MURDER,531,9,2016,41.68818144,-87.61949985,11
HZ519714,11/17/2016,HOMICIDE,FIRST DEGREE MURDER,512,9,2016,41.70002011,-87.61284357,11
HZ520948,11/18/2016,HOMICIDE,FIRST DEGREE MURDER,711,3,2016,41.79201268,-87.6329292,11
HZ521455,11/19/2016,HOMICIDE,FIRST DEGREE MURDER,723,17,2016,41.77241495,-87.64873735,11
HZ521578,11/19/2016,HOMICIDE,FIRST DEGREE MURDER,2532,37,2016,41.90671873,-87.7571235,11
HZ522378,11/20/2016,HOMICIDE,FIRST DEGREE MURDER,825,15,2016,41.77675207,-87.68100501,11
HZ522441,11/20/2016,HOMICIDE,FIRST DEGREE MURDER,1424,1,2016,41.90487865,-87.67039369,11
HZ522447,11/20/2016,HOMICIDE,FIRST DEGREE MURDER,623,6,2016,41.75220451,-87.62141126,11
HZ522475,11/20/2016,HOMICIDE,FIRST DEGREE MURDER,2412,50,2016,41.99770406,-87.69158881,11
HZ523945,11/21/2016,HOMICIDE,FIRST DEGREE MURDER,1021,24,2016,41.86379386,-87.71046313,11
HZ524465,11/21/2016,HOMICIDE,FIRST DEGREE MURDER,914,25,2016,41.85096508,-87.6329251,11
HZ525678,11/22/2016,HOMICIDE,FIRST DEGREE MURDER,1133,28,2016,41.87540935,-87.71435264,11
HZ526120,11/23/2016,HOMICIDE,FIRST DEGREE MURDER,815,23,2016,41.80782026,-87.7276325,11
HZ528207,11/25/2016,HOMICIDE,FIRST DEGREE MURDER,1133,24,2016,41.87358265,-87.71453183,11
HZ528652,11/25/2016,HOMICIDE,FIRST DEGREE MURDER,732,17,2016,41.76084864,-87.64064641,11
HZ528966,11/25/2016,HOMICIDE,FIRST DEGREE MURDER,933,20,2016,41.80620026,-87.6576098,11
HZ529307,11/26/2016,HOMICIDE,FIRST DEGREE MURDER,423,10,2016,41.73487839,-87.55275619,11
HZ529881,11/26/2016,HOMICIDE,FIRST DEGREE MURDER,321,5,2016,41.77434938,-87.5929342,11
HZ530450,11/27/2016,HOMICIDE,FIRST DEGREE MURDER,1133,24,2016,41.87361532,-87.71194295,11
HZ530839,11/27/2016,HOMICIDE,FIRST DEGREE MURDER,1122,28,2016,41.87803054,-87.72160154,11
HZ530874,11/27/2016,HOMICIDE,FIRST DEGREE MURDER,2221,21,2016,41.73341624,-87.66421319,11
HZ532421,11/28/2016,HOMICIDE,FIRST DEGREE MURDER,924,20,2016,41.80989992,-87.67229459,11
HZ532421,11/28/2016,HOMICIDE,FIRST DEGREE MURDER,924,20,2016,41.80989992,-87.67229459,11
HZ532460,11/28/2016,HOMICIDE,FIRST DEGREE MURDER,725,16,2016,41.77893871,-87.6642058,11
