datetime,Chicago,Temp(F),,,,,,
7/2/2013,291.996,65.9228,,,,,,
7/2/2013,291.996,65.9228,,,,,,
7/2/2013,291.996,65.9228,,,,,,
7/2/2013,292.145,66.191,,,,,,
7/2/2013,292.101,66.1118,,,,,,
7/2/2013,292.101,66.1118,,,,,,
7/2/2013,291.682,65.3576,,,,,,
7/2/2013,291.682,65.3576,,,,,,
7/2/2013,291.682,65.3576,,,,,,
7/2/2013,291.486,65.0048,,,,,,
7/2/2013,291.486,65.0048,,,,,,
7/2/2013,291.486,65.0048,,,,,,
7/2/2013,292.316,66.4988,,,,,,
7/2/2013,292.316,66.4988,,,,,,
7/2/2013,292.316,66.4988,,,,,,
7/2/2013,292.443,66.7274,,,,,,
7/2/2013,292.443,66.7274,,,,,,
7/2/2013,292.443,66.7274,,,,,,
7/2/2013,293.51,68.648,,,,,,
7/2/2013,293.51,68.648,,,,,,
7/2/2013,293.51,68.648,,,,,,
7/2/2013,293.223,68.1314,,,,,,
7/3/2013,293.223,68.1314,,,,,,
7/3/2013,293.223,68.1314,,,,,,
7/3/2013,292.715,67.217,,,,,,
7/3/2013,292.715,67.217,,,,,,
7/3/2013,292.715,67.217,,,,,,
7/3/2013,291.674,65.3432,,,,,,
7/3/2013,291.674,65.3432,,,,,,
7/3/2013,291.674,65.3432,,,,,,
7/3/2013,290.984,64.1012,,,,,,
7/3/2013,290.984,64.1012,,,,,,
7/3/2013,290.984,64.1012,,,,,,
7/3/2013,290.838,63.8384,,,,,,
7/3/2013,290.838,63.8384,,,,,,
7/3/2013,290.838,63.8384,,,,,,
7/3/2013,291.511,65.0498,,,,,,
7/3/2013,291.511,65.0498,,,,,,
7/3/2013,291.511,65.0498,,,,,,
7/3/2013,291.4,64.85,,,,,,
7/3/2013,292.15,66.2,,,,,,
7/3/2013,290.511,63.2498,,,,,,
7/3/2013,289.15,60.8,,,,,,
7/3/2013,290.15,62.6,,,,,,
7/3/2013,291.15,64.4,,,,,,
7/3/2013,292.232,66.3476,,,,,,
7/4/2013,290.763,63.7034,,,,,,
7/4/2013,290.763,63.7034,,,,,,
7/4/2013,289.15,60.8,,,,,,
7/4/2013,289.56,61.538,,,,,,
7/4/2013,290.65,63.5,,,,,,
7/4/2013,289.99,62.312,,,,,,
7/4/2013,290.16,62.618,,,,,,
7/4/2013,289.61,61.628,,,,,,
7/4/2013,290.15,62.6,,,,,,
7/4/2013,290.15,62.6,,,,,,
7/4/2013,290.15,62.6,,,,,,
7/4/2013,289.66,61.718,,,,,,
7/4/2013,289.68,61.754,,,,,,
7/4/2013,290.15,62.6,,,,,,
7/4/2013,290.803,63.7754,,,,,,
7/4/2013,291.456,64.9508,,,,,,
7/4/2013,292.15,66.2,,,,,,
7/4/2013,292.354,66.5672,,,,,,
7/4/2013,292.558,66.9344,,,,,,
7/4/2013,292.558,66.9344,,,,,,
7/4/2013,294.15,69.8,,,,,,
7/4/2013,295.15,71.6,,,,,,
7/4/2013,295.15,71.6,,,,,,
7/4/2013,294.0295,69.5831,,,,,,
7/5/2013,292.909,67.5662,,,,,,
7/5/2013,293.15,68,,,,,,
7/5/2013,293.15,68,,,,,,
7/5/2013,290.15,62.6,,,,,,
7/5/2013,290.15,62.6,,,,,,
7/5/2013,289.655,61.709,,,,,,
7/5/2013,289.16,60.818,,,,,,
7/5/2013,289.05,60.62,,,,,,
7/5/2013,288.43,59.504,,,,,,
7/5/2013,288.23,59.144,,,,,,
7/5/2013,288.04,58.802,,,,,,
7/5/2013,287.24,57.362,,,,,,
7/5/2013,289.51,61.448,,,,,,
7/5/2013,292.03,65.984,,,,,,
7/5/2013,295.13,71.564,,,,,,
7/5/2013,297.22,75.326,,,,,,
7/5/2013,299.01,78.548,,,,,,
7/5/2013,299.67,79.736,,,,,,
7/5/2013,299.75,79.88,,,,,,
7/5/2013,300.43,81.104,,,,,,
7/5/2013,300.09,80.492,,,,,,
7/5/2013,300.8,81.77,,,,,,
7/5/2013,300.37,80.996,,,,,,
7/5/2013,299.95,80.24,,,,,,
7/6/2013,299.5,79.43,,,,,,
7/6/2013,298.49,77.612,,,,,,
7/6/2013,297.6,76.01,,,,,,
7/6/2013,296.61,74.228,,,,,,
7/6/2013,294.79,70.952,,,,,,
7/6/2013,294.11,69.728,,,,,,
7/6/2013,293.24,68.162,,,,,,
7/6/2013,291.65,65.3,,,,,,
7/6/2013,291.31,64.688,,,,,,
7/6/2013,290.02,62.366,,,,,,
7/6/2013,289.89,62.132,,,,,,
7/6/2013,290.08,62.474,,,,,,
7/6/2013,291.82,65.606,,,,,,
7/6/2013,294.58,70.574,,,,,,
7/6/2013,296.9,74.75,,,,,,
7/6/2013,298.9,78.35,,,,,,
7/6/2013,300.63,81.464,,,,,,
7/6/2013,301.2,82.49,,,,,,
7/6/2013,301.83,83.624,,,,,,
7/6/2013,301.98,83.894,,,,,,
7/6/2013,299.519,79.4642,,,,,,
7/6/2013,301.27,82.616,,,,,,
7/6/2013,301.08,82.274,,,,,,
7/6/2013,300.1,80.51,,,,,,
7/7/2013,299.55,79.52,,,,,,
7/7/2013,298.66,77.918,,,,,,
7/7/2013,297.36,75.578,,,,,,
7/7/2013,295.83,72.824,,,,,,
7/7/2013,295.16,71.618,,,,,,
7/7/2013,294.97,71.276,,,,,,
7/7/2013,294.52,70.466,,,,,,
7/7/2013,294.06,69.638,,,,,,
7/7/2013,293.72,69.026,,,,,,
7/7/2013,292.46,66.758,,,,,,
7/7/2013,292.77,67.316,,,,,,
7/7/2013,292.29,66.452,,,,,,
7/7/2013,294.04,69.602,,,,,,
7/7/2013,296.51,74.048,,,,,,
7/7/2013,298.59,77.792,,,,,,
7/7/2013,299.87,80.096,,,,,,
7/7/2013,299.88,80.114,,,,,,
7/7/2013,300.86,81.878,,,,,,
7/7/2013,300.41,81.068,,,,,,
7/7/2013,300.53,81.284,,,,,,
7/7/2013,299.88,80.114,,,,,,
7/7/2013,299.89,80.132,,,,,,
7/7/2013,299.78,79.934,,,,,,
7/7/2013,299.58,79.574,,,,,,
7/8/2013,299.17,78.836,,,,,,
7/8/2013,298.62,77.846,,,,,,
7/8/2013,297.63,76.064,,,,,,
7/8/2013,297.07,75.056,,,,,,
7/8/2013,296.34,73.742,,,,,,
7/8/2013,296.23,73.544,,,,,,
7/8/2013,295.89,72.932,,,,,,
7/8/2013,295.44,72.122,,,,,,
7/8/2013,295.18,71.654,,,,,,
7/8/2013,294.99,71.312,,,,,,
7/8/2013,294.89,71.132,,,,,,
7/8/2013,294.74,70.862,,,,,,
7/8/2013,295.16,71.618,,,,,,
7/8/2013,296.5,74.03,,,,,,
7/8/2013,297.83,76.424,,,,,,
7/8/2013,299.28,79.034,,,,,,
7/8/2013,300.73,81.644,,,,,,
7/8/2013,302.27,84.416,,,,,,
7/8/2013,303.36,86.378,,,,,,
7/8/2013,304.04,87.602,,,,,,
7/8/2013,304.47,88.376,,,,,,
7/8/2013,304.14,87.782,,,,,,
7/8/2013,303.6,86.81,,,,,,
7/8/2013,303.25,86.18,,,,,,
7/9/2013,303.16,86.018,,,,,,
7/9/2013,302.49,84.812,,,,,,
7/9/2013,301.39,82.832,,,,,,
7/9/2013,300,80.33,,,,,,
7/9/2013,299.42,79.286,,,,,,
7/9/2013,299.24,78.962,,,,,,
7/9/2013,298.8,78.17,,,,,,
7/9/2013,298.8,78.17,,,,,,
7/9/2013,298.61,77.828,,,,,,
7/9/2013,298.6,77.81,,,,,,
7/9/2013,297.88,76.514,,,,,,
7/9/2013,297.96,76.658,,,,,,
7/9/2013,298.29,77.252,,,,,,
7/9/2013,296.95,74.84,,,,,,
7/9/2013,296.51,74.048,,,,,,
7/9/2013,295.5,72.23,,,,,,
7/9/2013,294.81,70.988,,,,,,
7/9/2013,295.08,71.474,,,,,,
7/9/2013,295.78,72.734,,,,,,
7/9/2013,299.39,79.232,,,,,,
7/9/2013,301.7,83.39,,,,,,
7/9/2013,302.34,84.542,,,,,,
7/9/2013,302.91,85.568,,,,,,
7/9/2013,302.5,84.83,,,,,,
7/10/2013,302.59,84.992,,,,,,
7/10/2013,301.94,83.822,,,,,,
7/10/2013,299.56,79.538,,,,,,
7/10/2013,298.92,78.386,,,,,,
7/10/2013,298.76,78.098,,,,,,
7/10/2013,297.56,75.938,,,,,,
7/10/2013,296.91,74.768,,,,,,
7/10/2013,296.66,74.318,,,,,,
7/10/2013,295.99,73.112,,,,,,
7/10/2013,295.6,72.41,,,,,,
7/10/2013,295.07,71.456,,,,,,
7/10/2013,294.64,70.682,,,,,,
7/10/2013,295.95,73.04,,,,,,
7/10/2013,297.4,75.65,,,,,,
7/10/2013,298.72,78.026,,,,,,
7/10/2013,300.31,80.888,,,,,,
7/10/2013,301.9,83.75,,,,,,
7/10/2013,301.24,82.562,,,,,,
7/10/2013,300.37,80.996,,,,,,
7/10/2013,300.05,80.42,,,,,,
7/10/2013,301.14,82.382,,,,,,
7/10/2013,300.24,80.762,,,,,,
7/10/2013,301.6,83.21,,,,,,
7/10/2013,301.59,83.192,,,,,,
7/11/2013,301.82,83.606,,,,,,
7/11/2013,301.49,83.012,,,,,,
7/11/2013,300.82,81.806,,,,,,
7/11/2013,300.67,81.536,,,,,,
7/11/2013,300.42,81.086,,,,,,
7/11/2013,300.05,80.42,,,,,,
7/11/2013,299.42,79.286,,,,,,
7/11/2013,299.05,78.62,,,,,,
7/11/2013,298.6,77.81,,,,,,
7/11/2013,298.41,77.468,,,,,,
7/11/2013,298.3,77.27,,,,,,
7/11/2013,297.95,76.64,,,,,,
7/11/2013,298.69,77.972,,,,,,
7/11/2013,299.57,79.556,,,,,,
7/11/2013,300.45,81.14,,,,,,
7/11/2013,301.21,82.508,,,,,,
7/11/2013,301.15,82.4,,,,,,
7/11/2013,302.28,84.434,,,,,,
7/11/2013,301.22,82.526,,,,,,
7/11/2013,300.97,82.076,,,,,,
7/11/2013,299.62,79.646,,,,,,
7/11/2013,298.77,78.116,,,,,,
7/11/2013,298,76.73,,,,,,
7/11/2013,297.32,75.506,,,,,,
7/12/2013,296.68,74.354,,,,,,
7/12/2013,295.67,72.536,,,,,,
7/12/2013,294.34,70.142,,,,,,
7/12/2013,293.31,68.288,,,,,,
7/12/2013,291.15,64.4,,,,,,
7/12/2013,290.2,62.69,,,,,,
7/12/2013,289.86,62.078,,,,,,
7/12/2013,289.64,61.682,,,,,,
7/12/2013,289.98,62.294,,,,,,
7/12/2013,290.06,62.438,,,,,,
7/12/2013,289.52,61.466,,,,,,
7/12/2013,289.62,61.646,,,,,,
7/12/2013,291.71,65.408,,,,,,
7/12/2013,294.27,70.016,,,,,,
7/12/2013,294.342,70.1456,,,,,,
7/12/2013,296.9,74.75,,,,,,
7/12/2013,297.79,76.352,,,,,,
7/12/2013,298.55,77.72,,,,,,
7/12/2013,298.65,77.9,,,,,,
7/12/2013,299.01,78.548,,,,,,
7/12/2013,298.99,78.512,,,,,,
7/12/2013,299,78.53,,,,,,
7/12/2013,298.23,77.144,,,,,,
7/12/2013,297.19,75.272,,,,,,
7/13/2013,296.33,73.724,,,,,,
7/13/2013,295.1,71.51,,,,,,
7/13/2013,293.22,68.126,,,,,,
7/13/2013,291.78,65.534,,,,,,
7/13/2013,290.53,63.284,,,,,,
7/13/2013,289.96,62.258,,,,,,
7/13/2013,289.4,61.25,,,,,,
7/13/2013,288.69,59.972,,,,,,
7/13/2013,287.16,57.218,,,,,,
7/13/2013,286.62,56.246,,,,,,
7/13/2013,286.05,55.22,,,,,,
7/13/2013,286.24,55.562,,,,,,
7/13/2013,288.45,59.54,,,,,,
7/13/2013,292.24,66.362,,,,,,
7/13/2013,295.41,72.068,,,,,,
7/13/2013,297.07,75.056,,,,,,
7/13/2013,298.84,78.242,,,,,,
7/13/2013,299.65,79.7,,,,,,
7/13/2013,300.6,81.41,,,,,,
7/13/2013,300.93,82.004,,,,,,
7/13/2013,300.24,80.762,,,,,,
7/13/2013,299.95,80.24,,,,,,
7/13/2013,299.19,78.872,,,,,,
7/13/2013,298.18,77.054,,,,,,
7/14/2013,297.66,76.118,,,,,,
7/14/2013,296.02,73.166,,,,,,
7/14/2013,294.1,69.71,,,,,,
7/14/2013,292.66,67.118,,,,,,
7/14/2013,291.66,65.318,,,,,,
7/14/2013,291.47,64.976,,,,,,
7/14/2013,290.62,63.446,,,,,,
7/14/2013,290.37,62.996,,,,,,
7/14/2013,289.92,62.186,,,,,,
7/14/2013,288.9,60.35,,,,,,
7/14/2013,288.67,59.936,,,,,,
7/14/2013,288.55,59.72,,,,,,
7/14/2013,290.96,64.058,,,,,,
7/14/2013,294.28,70.034,,,,,,
7/14/2013,297.82,76.406,,,,,,
7/14/2013,298.9,78.35,,,,,,
7/14/2013,299.75,79.88,,,,,,
7/14/2013,300.56,81.338,,,,,,
7/14/2013,300.81,81.788,,,,,,
7/14/2013,300.81,81.788,,,,,,
7/14/2013,300.54,81.302,,,,,,
7/14/2013,300.54,81.302,,,,,,
7/14/2013,300.15,80.6,,,,,,
7/14/2013,299.17,78.836,,,,,,
7/15/2013,298.22,77.126,,,,,,
7/15/2013,296.97,74.876,,,,,,
7/15/2013,295.73,72.644,,,,,,
7/15/2013,295.38,72.014,,,,,,
7/15/2013,295.17,71.636,,,,,,
7/15/2013,294.76,70.898,,,,,,
7/15/2013,294.69,70.772,,,,,,
7/15/2013,294.61,70.628,,,,,,
7/15/2013,295.51,72.248,,,,,,
7/15/2013,294.89,71.132,,,,,,
7/15/2013,294.86,71.078,,,,,,
7/15/2013,294.62,70.646,,,,,,
7/15/2013,296.15,73.4,,,,,,
7/15/2013,296.7506667,74.48120006,,,,,,
7/15/2013,297.3513333,75.56239994,,,,,,
7/15/2013,296.691,74.3738,,,,,,
7/15/2013,297.712,76.2116,,,,,,
7/15/2013,297.472,75.7796,,,,,,
7/15/2013,300.311,80.8898,,,,,,
7/15/2013,299.0446667,78.61040006,,,,,,
7/15/2013,300.8573333,81.87319994,,,,,,
7/15/2013,302.67,85.136,,,,,,
7/15/2013,302.52,84.866,,,,,,
7/15/2013,301.67,83.336,,,,,,
7/16/2013,300.58,81.374,,,,,,
7/16/2013,299.21,78.908,,,,,,
7/16/2013,297.96,76.658,,,,,,
7/16/2013,297.375,75.605,,,,,,
7/16/2013,296.79,74.552,,,,,,
7/16/2013,296.14,73.382,,,,,,
7/16/2013,295.51,72.248,,,,,,
7/16/2013,295.08,71.474,,,,,,
7/16/2013,294.99,71.312,,,,,,
7/16/2013,294.78,70.934,,,,,,
7/16/2013,294.88,71.114,,,,,,
7/16/2013,295.08,71.474,,,,,,
7/16/2013,297.08,75.074,,,,,,
7/16/2013,299.86,80.078,,,,,,
7/16/2013,301.65,83.3,,,,,,
7/16/2013,303.11,85.928,,,,,,
7/16/2013,303.72,87.026,,,,,,
7/16/2013,302.56,84.938,,,,,,
7/16/2013,299.82,80.006,,,,,,
7/16/2013,301.135,82.373,,,,,,
7/16/2013,302.45,84.74,,,,,,
7/16/2013,302.34,84.542,,,,,,
7/16/2013,301.75,83.48,,,,,,
7/16/2013,301.28,82.634,,,,,,
7/17/2013,301.15,82.4,,,,,,
7/17/2013,300.3,80.87,,,,,,
7/17/2013,299.48,79.394,,,,,,
7/17/2013,299.2,78.89,,,,,,
7/17/2013,298.26,77.198,,,,,,
7/17/2013,297.41,75.668,,,,,,
7/17/2013,297.36,75.578,,,,,,
7/17/2013,297.34,75.542,,,,,,
7/17/2013,296.49,74.012,,,,,,
7/17/2013,296.28,73.634,,,,,,
7/17/2013,296.15,73.4,,,,,,
7/17/2013,295.89,72.932,,,,,,
7/17/2013,297.3,75.47,,,,,,
7/17/2013,299.92,80.186,,,,,,
7/17/2013,301.61,83.228,,,,,,
7/17/2013,302.72,85.226,,,,,,
7/17/2013,303.11,85.928,,,,,,
7/17/2013,304.96,89.258,,,,,,
7/17/2013,305.36,89.978,,,,,,
7/17/2013,305.76,90.698,,,,,,
7/17/2013,305.76,90.698,,,,,,
7/17/2013,305.57,90.356,,,,,,
7/17/2013,305.41,90.068,,,,,,
7/17/2013,305.07,89.456,,,,,,
7/18/2013,304.39,88.232,,,,,,
7/18/2013,303.71,87.008,,,,,,
7/18/2013,302.22,84.326,,,,,,
7/18/2013,301.1,82.31,,,,,,
7/18/2013,300.34,80.942,,,,,,
7/18/2013,300.17,80.636,,,,,,
7/18/2013,298.91,78.368,,,,,,
7/18/2013,298.87,78.296,,,,,,
7/18/2013,298,76.73,,,,,,
7/18/2013,297.46,75.758,,,,,,
7/18/2013,297.36,75.578,,,,,,
7/18/2013,296.87,74.696,,,,,,
7/18/2013,298.38,77.414,,,,,,
7/18/2013,301.06,82.238,,,,,,
7/18/2013,302.385,84.623,,,,,,
7/18/2013,303.71,87.008,,,,,,
7/18/2013,304.87,89.096,,,,,,
7/18/2013,305.2,89.69,,,,,,
7/18/2013,305.6,90.41,,,,,,
7/18/2013,306,91.13,,,,,,
7/18/2013,305.97,91.076,,,,,,
7/18/2013,305.72,90.626,,,,,,
7/18/2013,305.73,90.644,,,,,,
7/18/2013,305.74,90.662,,,,,,
7/19/2013,305.37,89.996,,,,,,
7/19/2013,303.84,87.242,,,,,,
7/19/2013,302.56,84.938,,,,,,
7/19/2013,301.14,82.382,,,,,,
7/19/2013,300.16,80.618,,,,,,
7/19/2013,299.12,78.746,,,,,,
7/19/2013,298.67,77.936,,,,,,
7/19/2013,298.16,77.018,,,,,,
7/19/2013,298.02,76.766,,,,,,
7/19/2013,297.99,76.712,,,,,,
7/19/2013,298.693,77.9774,,,,,,
7/19/2013,297.54,75.902,,,,,,
7/19/2013,298.9,78.35,,,,,,
7/19/2013,301.42,82.886,,,,,,
7/19/2013,303.39,86.432,,,,,,
7/19/2013,304.66,88.718,,,,,,
7/19/2013,304.95,89.24,,,,,,
7/19/2013,305.74,90.662,,,,,,
7/19/2013,306.29,91.652,,,,,,
7/19/2013,307.01,92.948,,,,,,
7/19/2013,307.59,93.992,,,,,,
7/19/2013,307.07,93.056,,,,,,
7/19/2013,305.35,89.96,,,,,,
7/19/2013,303.9,87.35,,,,,,
7/20/2013,303.64,86.882,,,,,,
7/20/2013,303.19,86.072,,,,,,
7/20/2013,302.33,84.524,,,,,,
7/20/2013,302.16,84.218,,,,,,
7/20/2013,301.72,83.426,,,,,,
7/20/2013,301.52,83.066,,,,,,
7/20/2013,301.07,82.256,,,,,,
7/20/2013,300.64,81.482,,,,,,
7/20/2013,300.32,80.906,,,,,,
7/20/2013,299.68,79.754,,,,,,
7/20/2013,299.68,79.754,,,,,,
7/20/2013,299.29,79.052,,,,,,
7/20/2013,300.11,80.528,,,,,,
7/20/2013,301.48,82.994,,,,,,
7/20/2013,302.99,85.712,,,,,,
7/20/2013,304.53,88.484,,,,,,
7/20/2013,305.8,90.77,,,,,,
7/20/2013,306.61,92.228,,,,,,
7/20/2013,307.17,93.236,,,,,,
7/20/2013,307.33,93.524,,,,,,
7/20/2013,307.62,94.046,,,,,,
7/20/2013,307.75,94.28,,,,,,
7/20/2013,306.74,92.462,,,,,,
7/20/2013,306.22,91.526,,,,,,
7/21/2013,305.8,90.77,,,,,,
7/21/2013,304.56,88.538,,,,,,
7/21/2013,300.4685,81.1733,,,,,,
7/21/2013,298.47,77.576,,,,,,
7/21/2013,296.44,73.922,,,,,,
7/21/2013,296.22,73.526,,,,,,
7/21/2013,296.67,74.336,,,,,,
7/21/2013,296.36,73.778,,,,,,
7/21/2013,296.33,73.724,,,,,,
7/21/2013,295.68,72.554,,,,,,
7/21/2013,295.04,71.402,,,,,,
7/21/2013,293.64,68.882,,,,,,
7/21/2013,295.01,71.348,,,,,,
7/21/2013,296.68,74.354,,,,,,
7/21/2013,298.9,78.35,,,,,,
7/21/2013,300.15,80.6,,,,,,
7/21/2013,301.38,82.814,,,,,,
7/21/2013,301.94,83.822,,,,,,
7/21/2013,303.02,85.766,,,,,,
7/21/2013,303.28,86.234,,,,,,
7/21/2013,303.58,86.774,,,,,,
7/21/2013,303.7,86.99,,,,,,
7/21/2013,302.2,84.29,,,,,,
7/21/2013,301.14,82.382,,,,,,
7/22/2013,299.16,78.818,,,,,,
7/22/2013,297.53,75.884,,,,,,
7/22/2013,296.27,73.616,,,,,,
7/22/2013,295.77,72.716,,,,,,
7/22/2013,295.23,71.744,,,,,,
7/22/2013,294.29,70.052,,,,,,
7/22/2013,294.06,69.638,,,,,,
7/22/2013,293.73,69.044,,,,,,
7/22/2013,293.18,68.054,,,,,,
7/22/2013,292.35,66.56,,,,,,
7/22/2013,292.57,66.956,,,,,,
7/22/2013,292.17,66.236,,,,,,
7/22/2013,293.96,69.458,,,,,,
7/22/2013,296.61,74.228,,,,,,
7/22/2013,298.23,77.144,,,,,,
7/22/2013,299.21,78.908,,,,,,
7/22/2013,301.01,82.148,,,,,,
7/22/2013,302.25,84.38,,,,,,
7/22/2013,302.74,85.262,,,,,,
7/22/2013,303.14,85.982,,,,,,
7/22/2013,302.87,85.496,,,,,,
7/22/2013,302.08,84.074,,,,,,
7/22/2013,300.95,82.04,,,,,,
7/22/2013,298.86,78.278,,,,,,
7/23/2013,296.97,74.876,,,,,,
7/23/2013,295.66,72.518,,,,,,
7/23/2013,294.75,70.88,,,,,,
7/23/2013,294.7333333,70.84999994,,,,,,
7/23/2013,297.316,75.4988,,,,,,
7/23/2013,294.7,70.79,,,,,,
7/23/2013,294.93,71.204,,,,,,
7/23/2013,294.81,70.988,,,,,,
7/23/2013,294.49,70.412,,,,,,
7/23/2013,294.5,70.43,,,,,,
7/23/2013,293.87,69.296,,,,,,
7/23/2013,293.28,68.234,,,,,,
7/23/2013,293.84,69.242,,,,,,
7/23/2013,296.23,73.544,,,,,,
7/23/2013,297.6,76.01,,,,,,
7/23/2013,298.87,78.296,,,,,,
7/23/2013,300.34,80.942,,,,,,
7/23/2013,300.95,82.04,,,,,,
7/23/2013,302.23,84.344,,,,,,
7/23/2013,302.37,84.596,,,,,,
7/23/2013,302.81,85.388,,,,,,
7/23/2013,302.66,85.118,,,,,,
7/23/2013,302.51,84.848,,,,,,
7/23/2013,302.09,84.092,,,,,,
7/24/2013,302.14,84.182,,,,,,
7/24/2013,300.92,81.986,,,,,,
7/24/2013,299.93,80.204,,,,,,
7/24/2013,299.23,78.944,,,,,,
7/24/2013,298.97,78.476,,,,,,
7/24/2013,299,78.53,,,,,,
7/24/2013,296.94,74.822,,,,,,
7/24/2013,294.8,70.97,,,,,,
7/24/2013,294.9,71.15,,,,,,
7/24/2013,295.97,73.076,,,,,,
7/24/2013,292.1636667,66.22460006,,,,,,
7/24/2013,292.1653333,66.22759994,,,,,,
7/24/2013,293.73,69.044,,,,,,
7/24/2013,295.16,71.618,,,,,,
7/24/2013,295.72,72.626,,,,,,
7/24/2013,296.54,74.102,,,,,,
7/24/2013,297.19,75.272,,,,,,
7/24/2013,296.94,74.822,,,,,,
7/24/2013,297.1,75.11,,,,,,
7/24/2013,297.78,76.334,,,,,,
7/24/2013,297.54,75.902,,,,,,
7/24/2013,296.79,74.552,,,,,,
7/24/2013,295.46,72.158,,,,,,
7/24/2013,294.26,69.998,,,,,,
7/25/2013,293.49,68.612,,,,,,
7/25/2013,292.39,66.632,,,,,,
7/25/2013,292.07,66.056,,,,,,
7/25/2013,291.7,65.39,,,,,,
7/25/2013,291.61,65.228,,,,,,
7/25/2013,291.42,64.886,,,,,,
7/25/2013,291.33,64.724,,,,,,
7/25/2013,290.7,63.59,,,,,,
7/25/2013,290.5,63.23,,,,,,
7/25/2013,289.77,61.916,,,,,,
7/25/2013,289.7,61.79,,,,,,
7/25/2013,289.39,61.232,,,,,,
7/25/2013,290.37,62.996,,,,,,
7/25/2013,291.57,65.156,,,,,,
7/25/2013,292.48,66.794,,,,,,
7/25/2013,293.35,68.36,,,,,,
7/25/2013,293.9,69.35,,,,,,
7/25/2013,294.36,70.178,,,,,,
7/25/2013,294.34,70.142,,,,,,
7/25/2013,294.56,70.538,,,,,,
7/25/2013,294.43,70.304,,,,,,
7/25/2013,294.55,70.52,,,,,,
7/25/2013,293.93,69.404,,,,,,
7/25/2013,293.58,68.774,,,,,,
7/26/2013,293.05,67.82,,,,,,
7/26/2013,292.15,66.2,,,,,,
7/26/2013,291.24,64.562,,,,,,
7/26/2013,290.51,63.248,,,,,,
7/26/2013,288.97,60.476,,,,,,
7/26/2013,286.74,56.462,,,,,,
7/26/2013,286.41,55.868,,,,,,
7/26/2013,285.87,54.896,,,,,,
7/26/2013,285.64,54.482,,,,,,
7/26/2013,285.22,53.726,,,,,,
7/26/2013,284.99,53.312,,,,,,
7/26/2013,285.88,54.914,,,,,,
7/26/2013,288.06,58.838,,,,,,
7/26/2013,291.38,64.814,,,,,,
7/26/2013,293.91,69.368,,,,,,
7/26/2013,295.78,72.734,,,,,,
7/26/2013,296.886,74.7248,,,,,,
7/26/2013,297.447,75.7346,,,,,,
7/26/2013,298.6,77.81,,,,,,
7/26/2013,298.38,77.414,,,,,,
7/26/2013,299.35,79.16,,,,,,
7/26/2013,299.37,79.196,,,,,,
7/26/2013,298.06,76.838,,,,,,
7/26/2013,297.59,75.992,,,,,,
7/27/2013,296.94,74.822,,,,,,
7/27/2013,295.86,72.878,,,,,,
7/27/2013,294.32,70.106,,,,,,
7/27/2013,293.93,69.404,,,,,,
7/27/2013,293.28,68.234,,,,,,
7/27/2013,293.53,68.684,,,,,,
7/27/2013,293.7,68.99,,,,,,
7/27/2013,293.28,68.234,,,,,,
7/27/2013,293.15,68,,,,,,
7/27/2013,292.83,67.424,,,,,,
7/27/2013,292.4,66.65,,,,,,
7/27/2013,292.46,66.758,,,,,,
7/27/2013,291.51,65.048,,,,,,
7/27/2013,291.78,65.534,,,,,,
7/27/2013,292.33,66.524,,,,,,
7/27/2013,293.06,67.838,,,,,,
7/27/2013,292.09,66.092,,,,,,
7/27/2013,293.11,67.928,,,,,,
7/27/2013,292.38,66.614,,,,,,
7/27/2013,291.55,65.12,,,,,,
7/27/2013,291.85,65.66,,,,,,
7/27/2013,293.33,68.324,,,,,,
7/27/2013,293.94,69.422,,,,,,
7/27/2013,293.93,69.404,,,,,,
7/28/2013,294.03,69.584,,,,,,
7/28/2013,292.47,66.776,,,,,,
7/28/2013,292,65.93,,,,,,
7/28/2013,292.08,66.074,,,,,,
7/28/2013,291.43,64.904,,,,,,
7/28/2013,290.91,63.968,,,,,,
7/28/2013,290.36,62.978,,,,,,
7/28/2013,289.51,61.448,,,,,,
7/28/2013,288.99,60.512,,,,,,
7/28/2013,288.56,59.738,,,,,,
7/28/2013,288.45,59.54,,,,,,
7/28/2013,288.25,59.18,,,,,,
7/28/2013,288.46,59.558,,,,,,
7/28/2013,288.73,60.044,,,,,,
7/28/2013,289,60.53,,,,,,
7/28/2013,289.04,60.602,,,,,,
7/28/2013,289.75,61.88,,,,,,
7/28/2013,291.42,64.886,,,,,,
7/28/2013,291.22,64.526,,,,,,
7/28/2013,289.47,61.376,,,,,,
7/28/2013,289.95,62.24,,,,,,
7/28/2013,290.25,62.78,,,,,,
7/28/2013,290.04,62.402,,,,,,
7/28/2013,289.92,62.186,,,,,,
7/29/2013,289.6,61.61,,,,,,
7/29/2013,288.94,60.422,,,,,,
7/29/2013,288.3,59.27,,,,,,
7/29/2013,288.43,59.504,,,,,,
7/29/2013,288.43,59.504,,,,,,
7/29/2013,288.06,58.838,,,,,,
7/29/2013,287.22,57.326,,,,,,
7/29/2013,286.41,55.868,,,,,,
7/29/2013,286.25,55.58,,,,,,
7/29/2013,286.25,55.58,,,,,,
7/29/2013,286.08,55.274,,,,,,
7/29/2013,285.97,55.076,,,,,,
7/29/2013,286.1,55.31,,,,,,
7/29/2013,286.85,56.66,,,,,,
7/29/2013,287.95,58.64,,,,,,
7/29/2013,289.85,62.06,,,,,,
